docID;Date;Uncertainty_unspecified_noun;Uncertainty_unspecified_noun_neg;Uncertainty_unspecified_verb;Uncertainty_unspecified_verb_neg;Uncertainty_unspecified_othertype;Uncertainty_unspecified_othertype_neg;Uncertainty_fear_noun;Uncertainty_fear_noun_neg;Uncertainty_fear_verb;Uncertainty_fear_verb_neg;Uncertainty_fear_othertype;Uncertainty_fear_othertype_neg;Uncertainty_hope_noun;Uncertainty_hope_noun_neg;Uncertainty_hope_verb;Uncertainty_hope_verb_neg;Uncertainty_hope_othertype;Uncertainty_hope_othertype_neg;Uncertainty_anxiety_noun;Uncertainty_anxiety_noun_neg;Uncertainty_anxiety_verb;Uncertainty_anxiety_verb_neg;Uncertainty_anxiety_othertype;Uncertainty_anxiety_othertype_neg;Uncertainty_conditionality1;Uncertainty_conditionality1_pos;Uncertainty_conditionality1_neg;Uncertainty_conditionality2;Uncertainty_conditionality2_pos;Uncertainty_conditionality2_neg;Surprise_unspecified_noun;Surprise_unspecified_noun_neg;Surprise_unspecified_verb;Surprise_unspecified_verb_neg;Surprise_unspecified_othertype;Surprise_unspecified_othertype_neg;Surprise_disappointment_noun;Surprise_disappointment_noun_neg;Surprise_disappointment_verb;Surprise_disappointment_verb_neg;Surprise_disappointment_othertype;Surprise_disappointment_othertype_neg;Surprise_relief_noun;Surprise_relief_noun_neg;Surprise_relief_verb;Surprise_relief_verb_neg;Surprise_relief_othertype;Surprise_relief_othertype_neg;Surprise_comparative;Valence_Pos;Valence_Neg
121963;20.07.2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;3
122359;20.07.2015;3;0;4;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;17
122807;21.07.2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123356;21.07.2015;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;16
12342;25.03.2015;6;0;2;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;37
12343;25.03.2015;3;0;4;0;3;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;17
12404;25.03.2015;1;0;1;0;3;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;9
124202;22.07.2015;2;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;2;5
124456;22.07.2015;10;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13;8;38
124457;22.07.2015;4;0;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;16;10
125863;23.07.2015;8;0;1;0;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;18;38
126739;23.07.2015;3;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;28
127003;23.07.2015;2;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;25
127115;24.07.2015;25;0;12;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;18;29
127364;24.07.2015;5;0;6;0;14;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;16;12;62
127896;24.07.2015;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;6
127933;24.07.2015;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;12
12855;25.03.2015;2;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;16
129408;27.07.2015;4;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;7
129409;27.07.2015;6;0;4;0;10;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;12;39
130598;28.07.2015;5;0;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;41
130599;28.07.2015;0;0;4;0;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;2
130795;28.07.2015;2;0;5;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;14
132072;29.07.2015;4;0;2;0;6;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;16;24
132074;29.07.2015;3;0;0;0;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5
132689;29.07.2015;1;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;7
132722;29.07.2015;1;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11;15
133102;30.07.2015;3;0;10;0;7;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;24;28
13328;26.03.2015;3;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;6
133429;30.07.2015;11;0;4;0;12;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12;47
134037;30.07.2015;16;0;0;0;17;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;5;23
134836;31.07.2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;10
134837;31.07.2015;4;0;3;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;22;12;38
