Date,Open,High,Low,Close,Volume,Adj Close,PB,NASDAQ
4/27/2015,47.23,48.130001,47.220001,48.029999,59248200,46.141829,4.311,1
4/24/2015,45.66,48.139999,45.650002,47.869999,130933700,45.988119,4.296,1
4/23/2015,42.889999,43.610001,42.799999,43.34,46309500,41.636205,3.89,1
4/22/2015,42.669998,43.130001,42.549999,42.990002,25064300,41.299966,3.858,1
4/21/2015,43,43.150002,42.529999,42.639999,26013800,40.963723,3.827,1
4/20/2015,41.73,43.169998,41.68,42.91,46057700,41.223109,3.851,1
4/17/2015,41.669998,41.740002,41.16,41.619999,42387600,39.983821,3.735,1
4/16/2015,41.950001,42.34,41.82,42.16,22509700,40.502593,3.784,1
4/15/2015,41.759998,42.459999,41.68,42.259998,27343600,40.59866,3.804,1
4/14/2015,41.799999,42.029999,41.389999,41.650002,24244400,40.012644,3.749,1
4/13/2015,41.400002,42.060001,41.389999,41.759998,30276700,40.118317,3.759,1
4/10/2015,41.630001,41.950001,41.41,41.720001,28022000,40.079892,3.755,1
4/9/2015,41.25,41.619999,41.25,41.48,25723900,39.849325,3.734,1
4/8/2015,41.459999,41.689999,41.040001,41.419998,24753400,39.791683,3.728,1
4/7/2015,41.610001,41.91,41.310001,41.529999,28809400,39.897359,3.738,1
4/6/2015,40.34,41.779999,40.18,41.549999,39223700,39.916573,3.74,1
4/2/2015,40.66,40.740002,40.119999,40.290001,37487500,38.706108,3.627,1
4/1/2015,40.599998,40.759998,40.310001,40.720001,36865300,39.119204,3.665,1
3/31/2015,40.779999,41.029999,40.540001,40.66,34887200,39.061562,3.66,1
3/30/2015,41.099998,41.540001,40.91,40.959999,35049700,39.349767,3.657,1
3/27/2015,41.119999,41.43,40.830002,40.970001,34401400,39.359376,3.658,1
3/26/2015,41.220001,41.610001,40.919998,41.209999,37495600,39.589939,3.68,1
3/25/2015,42.919998,42.93,41.439999,41.459999,43469900,39.830111,3.702,1
3/24/2015,42.779999,43.169998,42.75,42.900002,25513300,41.213504,3.83,1
3/23/2015,42.880001,43.130001,42.779999,42.860001,26246100,41.175075,3.826,1
3/20/2015,42.560001,42.98,42.490002,42.880001,71904500,41.194289,3.829,1
3/19/2015,42.259998,42.59,42.220001,42.290001,33879100,40.627484,3.776,1
3/18/2015,41.43,42.830002,41.330002,42.5,44194800,40.829227,3.795,1
3/17/2015,41.369999,41.830002,41.150002,41.700001,31673400,40.060678,3.723,1
3/16/2015,41.470001,41.639999,41.279999,41.560001,35273500,39.926182,3.711,1
3/13/2015,40.700001,41.470001,40.610001,41.380001,58007700,39.753258,3.695,1
3/12/2015,41.330002,41.650002,40.860001,41.02,59992500,39.40741,3.663,1
3/11/2015,42.310001,42.369999,41.84,41.98,32215300,40.329669,3.748,1
3/10/2015,42.349998,42.709999,42.029999,42.029999,39159700,40.377703,3.753,1
3/9/2015,42.189999,43.130001,42.189999,42.849998,32108000,41.165466,3.826,1
3/6/2015,43,43.110001,42.150002,42.360001,36248800,40.694731,3.782,1
3/5/2015,43.07,43.240002,42.82,43.110001,23193500,41.415247,3.849,1
3/4/2015,43.009998,43.209999,42.880001,43.060001,25748700,41.367214,3.844,1
3/3/2015,43.560001,43.830002,43.09,43.279999,31748600,41.578562,3.864,1
3/2/2015,43.669998,44.189999,43.549999,43.880001,31924000,42.154977,3.918,1
2/27/2015,44.130001,44.200001,43.66,43.849998,33807700,42.126154,3.915,1
2/26/2015,43.990002,44.23,43.889999,44.060001,28957300,42.327901,3.934,1
2/25/2015,43.950001,44.09,43.799999,43.990002,29759800,42.260653,3.928,1
2/24/2015,44.150002,44.299999,43.919998,44.09,25271700,42.356721,3.937,1
2/23/2015,43.700001,44.189999,43.650002,44.150002,32518800,42.414363,3.942,1
2/20/2015,43.509998,43.880001,43.290001,43.860001,29721100,42.135763,3.916,1
2/19/2015,43.18,43.529999,43.049999,43.5,27603400,41.789915,3.884,1
2/18/2015,43.630001,43.700001,43.389999,43.529999,27111700,41.818734,3.887,1
2/17/2015,43.970001,44,43.189999,43.580002,33695700,41.866772,3.891,1
2/13/2015,43.380001,43.869999,43.150002,43.869999,40264900,41.847554,3.917,1
2/12/2015,42.66,43.09,42.509998,43.09,33268800,41.103514,3.848,1
2/11/2015,42.650002,42.650002,42.209999,42.380001,38262500,40.426247,3.784,1
2/10/2015,42.740002,42.77,42.18,42.599998,29670700,40.636102,3.804,1
2/9/2015,42.240002,42.740002,42.209999,42.360001,31381100,40.407168,3.782,1
2/6/2015,42.68,42.790001,42.150002,42.41,34311700,40.454863,3.787,1
2/5/2015,42.220001,42.639999,41.860001,42.450001,36548200,40.493019,3.79,1
2/4/2015,41.939999,42.209999,41.360001,41.84,41614800,39.91114,3.736,1
2/3/2015,41.630001,41.93,41.049999,41.599998,52082400,39.682203,3.714,1
2/2/2015,40.59,41.369999,40.23,41.279999,50352500,39.376956,3.686,1
1/30/2015,41.549999,41.580002,40.349998,40.400002,78004900,38.537527,3.607,1
1/29/2015,40.93,42.119999,40.790001,42.009998,63585300,40.073301,3.751,1
1/28/2015,42.740002,42.790001,41.16,41.189999,84507100,39.291104,3.678,1
1/27/2015,42.950001,43.200001,42.110001,42.66,169164000,40.693337,3.809,1
1/26/2015,47,47.130001,46.240002,47.009998,42525500,44.842797,4.198,1
1/23/2015,47.360001,47.389999,46.799999,47.18,26211600,45.004962,4.213,1
1/22/2015,46.380001,47.139999,46.080002,47.130001,35898000,44.957268,4.208,1
1/21/2015,45.939999,46.139999,45.48,45.919998,39081100,43.803047,4.107,1
1/20/2015,46.299999,46.650002,45.57,46.389999,36161900,44.251381,4.149,1
1/16/2015,45.310001,46.279999,45.169998,46.240002,35695300,44.108298,4.136,1
1/15/2015,46.220001,46.380001,45.41,45.48,32742300,43.383333,4.068,1
1/14/2015,45.959999,46.240002,45.619999,45.959999,29719600,43.841204,4.11,1
1/13/2015,46.970001,47.91,46.060001,46.360001,35270600,44.222765,4.146,1
1/12/2015,47.419998,47.540001,46.360001,46.599998,23651900,44.451699,4.168,1
1/9/2015,47.610001,47.82,46.900002,47.189999,23942800,45.014499,4.221,1
1/8/2015,46.75,47.75,46.720001,47.59,29645200,45.39606,4.257,1
1/7/2015,45.98,46.459999,45.490002,46.23,29114100,44.098757,4.135,1
1/6/2015,46.380001,46.75,45.540001,45.650002,36447900,43.545497,4.083,1
1/5/2015,46.369999,46.73,46.25,46.330002,39673900,44.194149,4.144,1
1/2/2015,46.66,47.419998,46.540001,46.759998,27913900,44.604322,4.182,1
