Date,Open,High,Low,Close,Volume,Adj Close,PB,NASDAQ
5/4/2015,143.850006,144.789993,143.179993,144.020004,8977500,137.751665,12.6,0
5/1/2015,144.410004,145.070007,143.839996,144.669998,3556800,138.373369,12.65,0
4/30/2015,145.25,145.940002,142.75,143.339996,4925300,137.101254,12.54,0
4/29/2015,147.070007,147.460007,145.899994,146.149994,4761700,139.788949,12.78,0
4/28/2015,147.899994,148.369995,146.009995,147.509995,4352900,141.089757,12.9,0
4/27/2015,148.589996,149,147.710007,147.800003,4603500,141.367143,12.93,0
4/24/2015,149.539993,149.860001,148.020004,148.399994,4889200,141.94102,12.98,0
4/23/2015,150.830002,150.830002,149.729996,149.869995,4080800,143.34704,13.11,0
4/22/2015,152.360001,153,148.850006,151.190002,8468900,144.609596,13.22,0
4/21/2015,153.509995,154.089996,152,153.330002,3772900,146.656454,13.41,0
4/20/2015,151.059998,153.550003,151.009995,152.669998,3169100,146.025176,13.35,0
4/17/2015,150.880005,151.429993,149.440002,149.600006,4671600,143.088803,13.09,0
4/16/2015,151.660004,152.529999,151.050003,151.970001,2559900,145.355646,13.29,0
4/15/2015,154.369995,154.369995,152.210007,152.429993,3687400,145.795616,13.33,0
4/14/2015,152.929993,153.539993,151.589996,153.210007,2845800,146.541681,13.45,0
4/13/2015,153.789993,155.5,152.960007,153.240005,3034000,146.570374,13.45,0
4/10/2015,153.550003,154.960007,153.25,154.380005,3183000,147.660756,13.55,0
4/9/2015,152.619995,153.669998,151.630005,153.419998,3966800,146.742533,13.47,0
4/8/2015,152.190002,153.5,152.190002,153.360001,2763400,146.685147,13.46,0
4/7/2015,151.270004,153.5,151.139999,152.320007,4299500,145.690418,13.37,0
4/6/2015,148.149994,151.449997,148,150.929993,3371500,144.360903,13.25,0
4/2/2015,149.139999,150.5,148.309998,149.279999,2934200,142.782723,13.1,0
4/1/2015,149.970001,150.020004,146.820007,148.639999,4167600,142.170579,13.05,0
3/31/2015,152.229996,152.25,149.940002,150.080002,2975600,143.547907,13.17,0
3/30/2015,150.080002,153.169998,149.979996,152.699997,3738700,146.053869,12.41,0
3/27/2015,148.589996,149.309998,147.490005,148.850006,2600300,142.371446,12.1,0
3/26/2015,147.830002,148.850006,145.960007,148.169998,3627400,141.721034,12.04,0
3/25/2015,151.399994,152.039993,148.130005,148.229996,3747900,141.778421,12.05,0
3/24/2015,151.960007,152.619995,151.350006,151.649994,3319300,145.049566,12.33,0
3/23/2015,154.979996,154.979996,152.809998,152.809998,3029700,146.159082,12.42,0
3/20/2015,155.039993,155.490005,154.479996,154.5,4464300,147.775529,12.56,0
3/19/2015,154.910004,155.330002,153.660004,154.110001,2539000,147.402504,12.53,0
3/18/2015,154.039993,155.990005,152.110001,155.729996,4053600,148.95199,12.66,0
3/17/2015,152.880005,155,152.729996,154.509995,2927200,147.785088,12.56,0
3/16/2015,152.389999,154.190002,152.270004,153.669998,2742900,146.981652,12.49,0
3/13/2015,151.889999,152.389999,149.789993,151.570007,3569600,144.973061,12.32,0
3/12/2015,151.279999,152.919998,151.279999,152.039993,2965100,145.422591,12.36,0
3/11/2015,152.509995,152.690002,151.169998,151.169998,3395400,144.590462,12.29,0
3/10/2015,153.300003,154.130005,152.419998,152.419998,3839600,145.786057,12.39,0
3/9/2015,153.300003,155.610001,153.149994,154.75,3433000,148.014648,12.58,0
3/6/2015,153.919998,155.029999,152.809998,153.119995,3556200,146.455587,12.45,0
3/5/2015,154.860001,155.979996,154.309998,154.470001,3327200,147.746836,12.56,0
3/4/2015,154.619995,155.220001,154,154.350006,4476200,147.632063,12.55,0
3/3/2015,154.710007,156.910004,154.169998,155.570007,8656600,148.798965,12.65,0
3/2/2015,150.850006,154.149994,150.75,153.800003,4622800,147.105998,12.5,0
2/27/2015,151,151.889999,150.449997,150.850006,4330700,144.284397,12.26,0
2/26/2015,152.309998,152.380005,150.809998,151.729996,5149300,145.126086,12.33,0
2/25/2015,154.309998,154.740005,152.139999,153.009995,4800500,146.350374,12.44,0
2/24/2015,153.5,154.779999,153.210007,154.380005,4391700,147.660756,12.55,0
2/23/2015,155,155.919998,153.360001,154.740005,8653700,148.005088,12.58,0
2/20/2015,153.800003,158.830002,153.800003,158.309998,9366000,151.4197,12.87,0
2/19/2015,151.050003,154.240005,151,153.75,4384000,147.058172,12.5,0
2/18/2015,149.699997,151.619995,149.369995,151.169998,3722100,144.590462,12.29,0
2/17/2015,148.720001,149.960007,148.520004,149.919998,3622400,143.394867,12.19,0
2/13/2015,147.979996,149.839996,147.639999,149.729996,3418600,143.213134,12.17,0
2/12/2015,148.259995,148.570007,147.679993,148.089996,2998900,141.644515,12.04,0
2/11/2015,147.509995,148.380005,147.089996,147.919998,3272700,141.481915,12.02,0
2/10/2015,148.199997,148.710007,147.5,148.039993,4034900,140.726301,12.03,0
2/9/2015,146.160004,148.160004,145.630005,147.580002,4202900,140.289035,12,0
2/6/2015,148.619995,148.889999,147.699997,148,4374100,140.688284,12.03,0
2/5/2015,147.259995,148.869995,146.460007,148.600006,4252600,141.258647,12.08,0
2/4/2015,145.970001,148.389999,145.929993,147.220001,4766200,139.94682,12.01,0
2/3/2015,146.369995,148,146.179993,147.339996,5978200,140.060887,12.02,0
2/2/2015,143.720001,146.589996,143.050003,146.259995,6790900,139.034241,11.93,0
1/30/2015,146.220001,146.850006,144.369995,145.369995,11271100,138.18821,11.86,0
1/29/2015,139.690002,148.25,139.630005,147.779999,15161700,140.479151,12.05,0
1/28/2015,136.300003,141.889999,135.919998,139.639999,14355100,132.741296,11.39,0
1/27/2015,132.399994,132.990005,130.740005,132.479996,5243900,125.935022,10.81,0
1/26/2015,135,135.25,133.529999,134.070007,3900500,127.446481,10.93,0
1/23/2015,135.570007,135.779999,134.600006,134.619995,3828300,127.969298,10.98,0
1/22/2015,133.380005,136.210007,133.050003,135.639999,4971300,128.93891,11.06,0
1/21/2015,130.869995,132.869995,130.570007,132.410004,2898000,125.868488,10.8,0
1/20/2015,131.449997,132,129.449997,131.220001,3143700,124.737275,10.7,0
1/16/2015,129.75,131.020004,129.110001,130.779999,4425600,124.319011,10.67,0
1/15/2015,130.380005,131.830002,129.699997,130.139999,3902000,123.710629,10.61,0
1/14/2015,129.029999,131.289993,128.949997,130.380005,3559500,123.938778,10.63,0
1/13/2015,132,133.910004,130.169998,131.169998,3441700,124.689743,10.7,0
1/12/2015,132.240005,132.259995,129.949997,130.869995,3552700,124.404561,10.67,0
1/9/2015,131.589996,132.259995,130.929993,131.539993,3047300,125.041459,10.73,0
1/8/2015,130.600006,131.990005,130.399994,131.800003,4503400,125.288623,10.75,0
1/7/2015,128.740005,129.970001,128.720001,129.509995,3573200,123.111749,10.56,0
1/6/2015,129.050003,129.619995,126.18,127.529999,4992800,121.229572,10.4,0
1/5/2015,129.660004,129.919998,128.610001,129.050003,5024800,122.674483,10.53,0
1/2/2015,131.070007,131.839996,129.089996,129.949997,4294200,123.530014,10.6,0
