Date,Open,High,Low,Close,Volume,Adj Close,PB,NASDAQ
5/7/2015,78,78.940002,77.559998,78.43,19749400,78.43,5.873,1
5/6/2015,77.970001,78.809998,77.050003,78.099998,28663000,78.099998,5.848,1
5/5/2015,78.550003,78.800003,77.220001,77.559998,22311300,77.559998,5.808,1
5/4/2015,79.330002,79.690002,78.629997,78.809998,14692000,78.809998,5.902,1
5/1/2015,79.239998,79.760002,78.110001,78.989998,24136400,78.989998,5.915,1
4/30/2015,80.010002,80.959999,78.32,78.769997,28999000,78.769997,5.899,1
4/29/2015,80.010002,81.389999,79.519997,80.470001,26430300,80.470001,6.026,1
4/28/2015,81.830002,81.900002,80.230003,80.68,23775300,80.68,6.042,1
4/27/2015,81.870003,82.93,81.629997,81.910004,25446000,81.910004,6.134,1
4/24/2015,82.769997,82.940002,81.480003,81.529999,29660400,81.529999,6.105,1
4/23/2015,84.099998,85.589996,82.410004,82.410004,73728100,82.410004,6.171,1
4/22/2015,84.32,84.739998,83.650002,84.629997,45548000,84.629997,6.338,1
4/21/2015,84,84.489998,83.540001,83.620003,27171900,83.620003,6.262,1
4/20/2015,81.540001,83.150002,81.239998,83.089996,28796800,83.089996,6.217,1
4/17/2015,81.480003,82.110001,80.370003,80.779999,24076300,80.779999,6.044,1
4/16/2015,82.470001,83.07,82.150002,82.309998,13769700,82.309998,6.159,1
4/15/2015,83.550003,83.660004,82.269997,82.709999,22390900,82.709999,6.188,1
4/14/2015,83.169998,83.690002,82.440002,83.519997,19634200,83.519997,6.249,1
4/13/2015,81.93,83.940002,81.919998,83.010002,26883100,83.010002,6.211,1
4/10/2015,82.209999,82.610001,81.910004,82.040001,12529700,82.040001,6.139,1
4/9/2015,82.5,82.800003,81.709999,82.169998,15927300,82.169998,6.148,1
4/8/2015,82.629997,83.099998,81.839996,82.279999,18966700,82.279999,6.156,1
4/7/2015,82.650002,83.419998,82.220001,82.32,17467000,82.32,6.16,1
4/6/2015,80.800003,82.809998,80.800003,82.440002,19062900,82.440002,6.168,1
4/2/2015,82.25,82.559998,81.440002,81.559998,19664100,81.559998,6.102,1
4/1/2015,82.5,82.720001,80.870003,81.669998,22058200,81.669998,6.111,1
3/31/2015,82.900002,83.5,82.209999,82.220001,19734300,82.220001,6.152,1
3/30/2015,83.809998,84.339996,82.410004,83.199997,24527700,83.199997,6.451,1
3/27/2015,83.379997,83.949997,82.879997,83.300003,18372600,83.300003,6.459,1
3/26/2015,82.720001,83.769997,82.139999,83.010002,32794800,83.010002,6.437,1
3/25/2015,85.5,85.519997,82.919998,82.919998,37436100,82.919998,6.43,1
3/24/2015,84.709999,86.07,84.519997,85.309998,32576500,85.309998,6.615,1
3/23/2015,83.919998,84.959999,83.300003,84.43,27357300,84.43,6.547,1
3/20/2015,83.389999,84.599998,83.07,83.800003,44466300,83.800003,6.498,1
3/19/2015,81.120003,83,81,82.75,42099500,82.75,6.417,1
3/18/2015,79.25,81.239998,79.169998,80.910004,36912400,80.910004,6.274,1
3/17/2015,78.360001,79.779999,78.339996,79.360001,22170000,79.360001,6.154,1
3/16/2015,77.959999,78.120003,77.360001,78.07,19305400,78.07,6.054,1
3/13/2015,78.599998,79.379997,77.68,78.050003,18557300,78.050003,6.052,1
3/12/2015,78.099998,79.050003,77.910004,78.93,16093300,78.93,6.12,1
3/11/2015,77.800003,78.43,77.260002,77.57,20215700,77.57,6.015,1
3/10/2015,78.5,79.260002,77.550003,77.550003,23067100,77.550003,6.014,1
3/9/2015,79.68,79.910004,78.629997,79.440002,18925100,79.440002,6.16,1
3/6/2015,80.900002,81.330002,79.830002,80.010002,24488600,80.010002,6.204,1
3/5/2015,81.230003,81.989998,81.050003,81.209999,27825700,81.209999,6.297,1
3/4/2015,79.300003,81.150002,78.849998,80.900002,28126700,80.900002,6.273,1
3/3/2015,79.610001,79.699997,78.519997,79.599998,18635000,79.599998,6.172,1
3/2/2015,79,79.860001,78.519997,79.75,21662500,79.75,6.184,1
2/27/2015,80.68,81.230003,78.620003,78.970001,30739200,78.970001,6.124,1
2/26/2015,79.879997,81.370003,79.720001,80.410004,31111900,80.410004,6.235,1
2/25/2015,78.5,80.199997,78.5,79.559998,25593800,79.559998,6.169,1
2/24/2015,78.5,79.480003,78.099998,78.449997,18897100,78.449997,6.083,1
2/23/2015,79.959999,80.190002,78.379997,78.839996,24139100,78.839996,6.114,1
2/20/2015,79.550003,80.339996,79.199997,79.900002,36931700,79.900002,6.195,1
2/19/2015,76.989998,79.839996,76.949997,79.419998,45851200,79.419998,6.158,1
2/18/2015,75.940002,76.900002,75.449997,76.709999,22426400,76.709999,5.948,1
2/17/2015,75.300003,76.910004,75.080002,75.599998,25254400,75.599998,5.862,1
2/13/2015,76.459999,76.480003,75.5,75.739998,18621900,75.739998,5.873,1
2/12/2015,76.860001,76.870003,75.889999,76.230003,17235000,76.230003,5.911,1
2/11/2015,75.089996,76.75,75.029999,76.510002,20877400,76.510002,5.933,1
2/10/2015,74.849998,75.339996,74.5,75.190002,15811300,75.190002,5.83,1
2/9/2015,74.050003,74.830002,73.449997,74.440002,16194300,74.440002,5.772,1
2/6/2015,75.68,75.699997,74.25,74.470001,20989300,74.470001,5.775,1
2/5/2015,75.709999,75.980003,75.209999,75.610001,15062600,75.610001,5.864,1
2/4/2015,75.089996,76.349998,75.010002,75.629997,20277400,75.629997,5.865,1
2/3/2015,75.190002,75.580002,73.860001,75.400002,26957700,75.400002,5.847,1
2/2/2015,76.110001,76.139999,73.75,74.989998,41955300,74.989998,5.815,1
1/30/2015,78,78.160004,75.75,75.910004,42649500,75.910004,5.886,1
1/29/2015,76.849998,78.019997,74.209999,78,61293500,78,6.048,1
1/28/2015,76.900002,77.639999,76,76.239998,53306400,76.239998,5.912,1
1/27/2015,76.709999,76.879997,75.629997,75.779999,20110000,75.779999,5.876,1
1/26/2015,77.980003,78.470001,77.290001,77.5,19260800,77.5,5.964,1
1/23/2015,77.650002,78.190002,77.040001,77.830002,16746500,77.830002,5.99,1
1/22/2015,77.169998,77.75,76.68,77.650002,19519500,77.650002,5.976,1
1/21/2015,76.160004,77.300003,75.849998,76.739998,25096700,76.739998,5.906,1
1/20/2015,75.720001,76.309998,74.82,76.239998,22821600,76.239998,5.868,1
1/16/2015,74.040001,75.32,73.839996,75.18,21791500,75.18,5.786,1
1/15/2015,76.400002,76.57,73.540001,74.050003,34134000,74.050003,5.699,1
1/14/2015,76.419998,77.199997,76.029999,76.279999,25918600,76.279999,5.871,1
1/13/2015,77.230003,78.080002,75.849998,76.449997,25179600,76.449997,5.884,1
1/12/2015,77.839996,78,76.209999,76.720001,19190200,76.720001,5.904,1
1/9/2015,78.199997,78.620003,77.199997,77.739998,21157000,77.739998,5.983,1
1/8/2015,76.739998,78.230003,76.080002,78.18,23961000,78.18,6.016,1
1/7/2015,76.760002,77.360001,75.82,76.150002,22045300,76.150002,5.861,1
1/6/2015,77.230003,77.589996,75.360001,76.150002,27399300,76.150002,5.861,1
1/5/2015,77.980003,79.25,76.860001,77.190002,26452200,77.190002,5.941,1
1/2/2015,78.580002,78.93,77.699997,78.449997,18177500,78.449997,6.038,1
